Date,Close/Last,Volume,Open,High,Low
05/29/2014,99.56,1319659,99.26,99.56,99
05/28/2014,99.03,1383043,99.16,99.26,98.8234
05/27/2014,99.14,1458804,98.83,99.16,98.78
05/23/2014,98.49,1171891,98.1,98.51,98.01
05/22/2014,97.98,962381,97.69,98.19,97.53
05/21/2014,97.65,1286446,97.23,97.72,97.1
05/20/2014,96.9,1858833,97.52,97.62,96.62
05/19/2014,97.63,1209663,96.94,97.68,96.78
05/16/2014,97.18,1149816,96.92,97.19,96.43
05/15/2014,96.77,2149169,97.36,97.4302,96.21
05/14/2014,97.67,1387462,98.14,98.19,97.52
05/13/2014,98.21,1526629,98.4,98.57,98.14
05/12/2014,98.27,1846751,97.61,98.3,97.55
05/09/2014,97.17,1636885,96.93,97.17,96.5
05/08/2014,96.93,1863461,97.09,97.8,96.66
05/07/2014,97.19,1644124,97.03,97.21,96.16
05/06/2014,96.74,1335358,97.4,97.49,96.71
05/05/2014,97.64,1300867,97,97.7,96.6599
05/02/2014,97.48,1687944,97.59,98.03,97.35
05/01/2014,97.56,1776279,97.41,97.84,97.14
04/30/2014,97.53,1423873,97.17,97.5568,96.7601
04/29/2014,97.17,3062478,97,97.3,96.765
04/28/2014,96.69,2046023,96.9,97.22,95.65
04/25/2014,96.55,1927679,97.19,97.25,96.34
04/24/2014,97.5,1471378,97.84,97.8993,96.96
04/23/2014,97.37,1798378,97.62,97.68,97.3
04/22/2014,97.62,2442358,97.26,97.905,97.19
04/21/2014,97.12,3042964,96.78,97.12,96.57
04/17/2014,96.73,2241079,96.42,96.97,96.26
04/16/2014,96.54,4498548,96.21,96.55,95.75
04/15/2014,95.54,3339352,95.13,95.6,94.03
04/14/2014,94.89,3248564,95.02,95.2,94.12
04/11/2014,94.25,3380149,94.66,95.31,94.1
04/10/2014,95.19,3283008,97.3,97.35,95.03
04/09/2014,97.33,1975302,96.5,97.33,96.2201
04/08/2014,96.18,3728171,95.76,96.38,95.35
04/07/2014,95.76,5302538,96.6,96.8099,95.48
04/04/2014,96.92,3026799,98.84,98.85,96.77
04/03/2014,98.27,2169733,98.72,98.74,97.96
04/02/2014,98.54,2855341,98.46,98.66,98.18
04/01/2014,98.23,3881721,97.89,98.27,97.75
03/31/2014,97.47,2978396,97.1,97.58,97.05
03/28/2014,96.52,1533230,96.37,97.09,96.28
03/27/2014,96.09,2635139,96.09,96.5,95.69
03/26/2014,96.29,2895955,97.52,97.65,96.27
03/25/2014,97.1,1740903,97.2,97.58,96.59
03/24/2014,97.18,3922560,98.11,98.2,96.7325
03/21/2014,97.75,2821676,98.57,98.6932,97.65
03/20/2014,98.11,1466920,97.39,98.1899,97.21
03/19/2014,97.62,2705225,98.21,98.28,97.0178
03/18/2014,98.18,3673343,97.65,98.28,97.5
03/17/2014,97.35,2735794,97.09,97.658,97.06
03/14/2014,96.58,2892350,96.51,97.07,96.4301
03/13/2014,96.7,3479677,98.18,98.266,96.418
03/12/2014,97.83,2225616,97.36,97.86,97.03
03/11/2014,97.76,3718521,98.5,98.63,97.53
03/10/2014,98.31,2586580,98.32,98.396,97.73
03/07/2014,98.38,2312070,98.84,98.85,98
03/06/2014,98.41,2084499,98.54,98.65,98.265
03/05/2014,98.23,1855310,98.26,98.38,98.09
03/04/2014,98.21,3105345,97.93,98.35,97.642
03/03/2014,96.69,2743391,96.57,96.88,96.01
02/28/2014,97.4,2302777,97.17,97.86,96.74
02/27/2014,97.22,1593974,96.63,97.22,96.47
02/26/2014,96.71,1934625,96.83,97.1,96.45
02/25/2014,96.61,2427339,96.77,97.01,96.28
02/24/2014,96.65,2357609,96.38,97.27,96.31
02/21/2014,96.1,1952033,96.39,96.53,96.0301
02/20/2014,96.18,2657593,95.65,96.33,95.33
02/19/2014,95.54,2320600,95.97,96.5,95.44
02/18/2014,96.18,3006391,96.06,96.27,95.77
02/14/2014,95.9,2244504,95.4,96.05,95.22
02/13/2014,95.44,2726441,94.145,95.5193,94.145
02/12/2014,94.86,3128653,94.91,95.21,94.625
02/11/2014,94.73,4287867,93.99,94.95,93.82
02/10/2014,93.66,3419786,93.62,93.74,93.26
02/07/2014,93.55,3541428,92.94,93.61,92.53
02/06/2014,92.36,3237312,91.49,92.37,91.35
02/05/2014,91.25,3407334,91.02,91.44,90.39
02/04/2014,91.39,3427235,91.2,91.63,90.78
02/03/2014,90.7,6568077,92.84,93.047,90.542
01/31/2014,92.88,4099576,92.44,93.55,92.28
01/30/2014,93.49,2540836,93.23,93.7799,92.96
01/29/2014,92.41,4720196,92.67,93.08,92.18
01/28/2014,93.37,10136030,92.89,93.47,92.8
01/27/2014,92.72,6664633,93.32,93.6,92.21
01/24/2014,93.32,7276719,94.77,94.89,93.29
01/23/2014,95.38,3223541,95.77,95.85,94.91
01/22/2014,96.21,1860283,96.27,96.299,95.91
01/21/2014,96.03,5557207,96.36,96.36,95.44
01/17/2014,95.71,2716318,96,96.13,95.55
01/16/2014,96.08,3058195,96.05,96.1199,95.789
01/15/2014,96.15,2525070,95.94,96.29,95.8401
01/14/2014,95.67,2660499,94.93,95.7284,94.73
01/13/2014,94.63,4322221,95.75,95.88,94.388
01/10/2014,95.84,2903689,95.78,95.87,95.295
01/09/2014,95.57,3440502,95.83,95.83,95.1
01/08/2014,95.49,3783101,95.44,95.62,95.09
01/07/2014,95.42,2617173,95.19,95.585,95.1
01/06/2014,94.81,3169428,95.5,95.56,94.67
01/03/2014,95.06,3206257,95.29,95.44,94.95
01/02/2014,95.08,3728195,95.76,95.76,94.8201
12/31/2013,95.92,4570261,95.72,96,95.66
12/30/2013,95.57,3159940,95.6,95.6599,95.4101
12/27/2013,95.54,2370445,95.73,95.92,95.4299
12/26/2013,95.6,2940533,95.4,95.64,95.26
12/24/2013,95.15,1362122,94.99,95.21,94.9
12/23/2013,94.89,3094955,94.84,94.95,94.65
12/20/2013,94.33,6210232,93.86,94.53,93.84
12/19/2013,94.2,6352584,94.13,94.24,93.83
12/18/2013,94.33,4089708,93.03,94.34,92.16
12/17/2013,92.83,3374177,93.24,93.24,92.57
12/16/2013,93.11,3207498,92.94,93.34,92.88
12/13/2013,92.46,3605683,92.69,92.72,92.25
12/12/2013,92.43,3587024,92.56,92.759,92.1807
12/11/2013,92.6,3887945,93.88,93.88,92.5
12/10/2013,93.76,2403230,93.93,94.15,93.7201
12/09/2013,94.07,2121088,94.25,94.2799,93.95
12/06/2013,93.86,2071554,93.8,93.97,93.48
12/05/2013,92.9,2185366,93.14,93.26,92.82
12/04/2013,93.17,2300829,92.97,93.62,92.48
12/03/2013,93.3,2129126,93.4,93.5899,92.94
12/02/2013,93.66,3209499,94.06,94.18,93.54
11/29/2013,93.86,934611,94.07,94.34,93.86
11/27/2013,93.99,1480838,93.93,94.04,93.76
11/26/2013,93.72,1355109,93.63,94.01,93.52
11/25/2013,93.63,1719504,93.96,93.969,93.5
11/22/2013,93.73,2687293,93.39,93.7499,93.2201
11/21/2013,93.27,2720658,92.77,93.33,92.654
11/20/2013,92.44,1931365,92.89,93.18,92.16
11/19/2013,92.73,1828706,92.98,93.22,92.5499
11/18/2013,93,3123311,93.72,93.72,92.78
11/15/2013,93.44,1623907,93.03,93.44,93
11/14/2013,93.03,1971113,92.74,93.09,92.48
11/13/2013,92.59,1837787,91.38,92.6,91.3001
11/12/2013,91.81,2067931,91.76,91.95,91.4599
11/11/2013,91.95,1729480,91.79,92.07,91.73
11/08/2013,91.89,2637769,90.75,91.89,90.67
11/07/2013,90.68,2876240,92.19,92.19,90.6
11/06/2013,91.9,2654946,92.08,92.24,91.67
11/05/2013,91.66,2301321,91.7,91.86,91.27
11/04/2013,91.925,3443708,91.81,91.97,91.56
11/01/2013,91.51,2477587,91.44,91.79,91
10/31/2013,91.385,2937881,91.59,91.948,91.1801
10/30/2013,91.66,2641225,92.35,92.4,91.3114
10/29/2013,92.2,1454409,91.95,92.2,91.798
10/28/2013,91.74,1711880,91.65,91.85,91.46
10/25/2013,91.67,2038060,91.57,91.67,91.255
10/24/2013,91.34,1713387,91.25,91.39,90.91
10/23/2013,90.99,2779453,91.17,91.2185,90.63
10/22/2013,91.42,3757625,91.22,91.73,91.01
10/21/2013,90.9,2461638,91,91.14,90.72
10/18/2013,90.95,2996594,90.71,90.98,90.4501
10/17/2013,90.31,4777319,89.35,90.3462,89.26
10/16/2013,89.65,2427701,88.99,89.67,88.8801
10/15/2013,88.41,2603064,88.89,89.15,88.2799
10/14/2013,89.09,1851366,88.12,89.1339,87.98
10/11/2013,88.7,3132734,87.98,88.7254,87.9
10/10/2013,88.08,4036892,87.08,88.12,87.06
10/09/2013,86.14,3786690,86.38,86.5099,85.63
10/08/2013,86.2,3431779,87.25,87.4313,86.16
10/07/2013,87.36,1598512,87.45,87.86,87.3
10/04/2013,88.15,2509787,87.57,88.24,87.436
10/03/2013,87.51,8263253,88.04,88.157,87.04
10/02/2013,88.26,2014438,87.91,88.31,87.61
10/01/2013,88.41,3075670,87.74,88.48,87.67
09/30/2013,87.65,2522110,87.38,87.88,87.1
09/27/2013,88.06,1938846,87.99,88.148,87.79
09/26/2013,88.41,1209964,88.22,88.658,88.0951
09/25/2013,88.07,1345342,88.34,88.5,87.95
09/24/2013,88.23,1613250,88.24,88.76,88.01
09/23/2013,88.37,2586467,88.51,88.6799,87.99
09/20/2013,89.2,1673322,89.89,90,89.08
09/19/2013,89.8,2644450,90.07,90.232,89.66
09/18/2013,89.94,2702732,88.92,90.12,88.579
09/17/2013,88.9,1656788,88.54,88.9,88.54
09/16/2013,88.43,2525666,88.93,89,88.3
09/13/2013,87.92,1793260,87.87,88,87.62
09/12/2013,87.74,1124595,88.03,88.12,87.6501
09/11/2013,88.01,1573240,87.7,88.02,87.49
09/10/2013,87.78,3454854,87.66,87.78,87.43
09/09/2013,87.1,1811126,86.43,87.1261,86.42
09/06/2013,86.13,1807564,86.4,86.64,85.31
09/05/2013,86.06,1511229,86.01,86.272,85.99
09/04/2013,85.96,2610809,85.27,86.08,85.12
09/03/2013,85.2,1807173,85.77,85.9174,84.84
08/30/2013,84.77,2437688,85.44,85.45,84.6201
08/29/2013,85.27,1291291,84.88,85.68,84.85
08/28/2013,85.04,1444073,84.72,85.34,84.6
08/27/2013,84.73,2187911,85.37,85.6543,84.68
08/26/2013,86.26,1980613,86.59,86.86,86.1401
08/23/2013,86.48,1268711,86.41,86.56,85.99
08/22/2013,86.12,2065058,85.55,86.28,85.55
08/21/2013,85.36,3102555,85.63,86.09,85.12
08/20/2013,85.86,2047454,85.43,86.14,85.365
08/19/2013,85.3,2112167,85.65,86.06,85.3
08/16/2013,85.88,4926404,86.08,86.344,85.73
08/15/2013,86.16,2729740,86.82,86.82,86.05
08/14/2013,87.46,1369533,87.9,88,87.44
08/13/2013,87.92,1298176,87.92,88.04,87.32
08/12/2013,87.73,1102109,87.39,87.83,87.25
08/09/2013,87.79,2519723,87.9,88.17,87.47
08/08/2013,88.01,2251221,88.09,88.18,87.5578
08/07/2013,87.65,1542688,87.66,87.7832,87.29
08/06/2013,88,1587747,88.51,88.54,87.7701
08/05/2013,88.58,1167319,88.51,88.6884,88.3378
08/02/2013,88.57,2224435,88.43,88.62,88.19
08/01/2013,88.53,2421686,88.1,88.6,88.07
07/31/2013,87.42,2211363,87.43,88,87.32
07/30/2013,87.33,1379364,87.54,87.619,87.1
07/29/2013,87.24,1681843,87.42,87.57,87.022
07/26/2013,87.54,1845100,87.23,87.57,86.79
07/25/2013,87.53,1781783,87,87.57,86.95
07/24/2013,87.21,2991510,87.95,87.9899,87.03
07/23/2013,87.56,1915037,87.93,88,87.5066
07/22/2013,87.72,2120978,87.69,87.82,87.47
07/19/2013,87.53,1604279,87.2,87.53,87.1
07/18/2013,87.4,2100027,87.09,87.588,87.0101
07/17/2013,86.91,1718620,87.01,87.13,86.76
07/16/2013,86.63,1637833,87.07,87.1,86.42
07/15/2013,87.02,2340161,86.91,87.11,86.73
07/12/2013,86.69,2141330,86.54,86.83,86.44
07/11/2013,86.61,3560220,86.43,86.64,86.11
07/10/2013,85.37,4399483,85.295,85.63,85.12
07/09/2013,85.33,2229821,85.23,85.46,84.88
07/08/2013,84.73,1972639,84.71,84.96,84.56
07/05/2013,84.28,2433712,84.02,84.3,83.3331
07/03/2013,83.39,1004787,82.99,83.5934,82.83
07/02/2013,83.27,1958485,83.33,83.89,82.94
07/01/2013,83.36,2096668,83.29,83.94,83.1101
06/28/2013,82.67,3023144,82.93,83.31,82.51
06/27/2013,83.1,2211598,83.02,83.4,82.99
06/26/2013,82.49,2496901,82.4,82.69,82.05
06/25/2013,81.73,2624995,81.66,81.99,81.11
06/24/2013,80.92,5378185,81.11,81.605,80.1899
06/21/2013,82.36,4227663,82.63,82.7799,81.47
06/20/2013,82.15,4933132,83.47,83.47,81.9
06/19/2013,84.24,4447942,85.19,85.47,84.21
06/18/2013,85.33,2095060,84.79,85.52,84.79
06/17/2013,84.69,2416897,84.67,85.0599,84.2599
06/14/2013,84.1,1653451,84.49,84.81,83.93
06/13/2013,84.58,4100020,83.22,84.72,83.03
06/12/2013,83.29,2568502,84.58,84.63,83.19
06/11/2013,84,2102144,84.1,84.72,83.77
06/10/2013,84.86,3643580,85.15,85.16,84.61
06/07/2013,84.83,2391430,84.346,84.9,83.97
06/06/2013,83.79,2633716,82.99,83.8,82.5332
06/05/2013,83.01,2944710,83.99,84.11,82.937
06/04/2013,84.2,2311817,84.72,84.99,83.77
06/03/2013,84.61,3620021,84.45,84.66,83.74
05/31/2013,84.27,2004896,85.18,85.648,84.2
05/30/2013,85.41,1629962,85.16,85.77,85.08
05/29/2013,85.06,2420793,85.2,85.32,84.57
05/28/2013,85.64,2120234,86.03,86.418,85.3416
05/24/2013,85.09,1151538,84.66,85.1,84.38
05/23/2013,85.2,2748329,84.49,85.37,84.32
05/22/2013,85.36,3377933,86.28,87.09,84.995
05/21/2013,86.21,1483135,86.14,86.48,85.86
05/20/2013,86.07,1680805,86.01,86.389,85.9001
05/17/2013,86.08,1540183,85.57,86.09,85.46
05/16/2013,85.21,2005933,85.53,85.76,85.1
05/15/2013,85.56,2743535,85.06,85.795,85.02
05/14/2013,85.19,1440016,84.4,85.249,84.4
05/13/2013,84.32,1285270,84.19,84.44,83.96
05/10/2013,84.3,1333185,84.04,84.3,83.81
05/09/2013,83.93,1495164,84.19,84.35,83.74
05/08/2013,84.21,1734875,83.72,84.21,83.68
05/07/2013,83.82,1967330,83.58,83.83,83.31
05/06/2013,83.36,1879055,83.15,83.46,83.1
05/03/2013,83.04,2382815,82.99,83.38,82.86
05/02/2013,82.27,1616163,81.61,82.32,81.61
05/01/2013,81.42,2159025,82.11,82.17,81.38
04/30/2013,82.26,1740706,82.02,82.3,81.69
04/29/2013,82.01,2118406,81.71,82.19,81.5901
04/26/2013,81.49,1150153,81.53,81.68,81.22
04/25/2013,81.64,1120899,81.54,82.04,81.45
04/24/2013,81.31,1039735,81.2,81.5,81.07
04/23/2013,81.19,1957530,80.72,81.24,80.39
04/22/2013,80.32,1237158,80.13,80.5,79.55
04/19/2013,79.98,965448,79.49,80.01,79.2332
04/18/2013,79.22,1505732,79.85,79.909,78.93
04/17/2013,79.72,2688365,80.39,80.42,79.29
04/16/2013,80.93,1945486,80.36,80.98,80.14
04/15/2013,79.75,3054326,81.45,81.45,79.74
04/12/2013,81.74,1413431,81.76,81.92,81.32
04/11/2013,82.03,1263183,81.73,82.28,81.69
04/10/2013,81.72,2209439,80.88,81.8,80.87
04/09/2013,80.68,1178268,80.6,80.99,80.34
04/08/2013,80.45,1927447,80,80.47,79.73
04/05/2013,79.96,1533466,79.26,80.01,79.14
04/04/2013,80.24,1317801,80.01,80.33,79.82
04/03/2013,79.89,2266022,80.82,80.88,79.68
04/02/2013,80.77,2480868,80.86,81.0359,80.54
04/01/2013,80.53,3097554,80.95,81.06,80.32
03/28/2013,80.96,1897616,80.67,81.02,80.5757
03/27/2013,80.68,2494137,80.16,80.71,80.0101
03/26/2013,80.62,1322317,80.34,80.63,80.24
03/25/2013,80.02,2905635,80.55,80.7,79.716
03/22/2013,80.29,1648018,80.03,80.32,79.97
03/21/2013,80.16,1418486,80.34,80.61,79.99
03/20/2013,80.81,1475817,80.65,80.93,80.56
03/19/2013,80.21,1522477,80.6,80.72,79.6935
03/18/2013,80.43,1983377,80.14,80.7699,80
03/15/2013,80.87,1850611,80.9,80.9703,80.6
03/14/2013,80.96,1328113,80.72,80.99,80.68
03/13/2013,80.51,1021895,80.37,80.61,80.15
03/12/2013,80.36,1505660,80.47,80.57,80.12
03/11/2013,80.5,1610002,80.19,80.53,80.09
03/08/2013,80.27,1984118,80.23,80.355,79.82
03/07/2013,79.88,1563792,79.8,79.95,79.72
03/06/2013,79.69,2044933,79.84,79.89,79.52
03/05/2013,79.57,1854982,79.15,79.72,79.1
03/04/2013,78.78,1417935,78.24,78.78,78.1
03/01/2013,78.42,1884737,77.96,78.4954,77.51
02/28/2013,78.24,1564386,78.31,78.81,78.13
02/27/2013,78.31,1442467,77.27,78.53,77.26
02/26/2013,77.36,2505679,77.19,77.44,76.6701
02/25/2013,76.87,1979344,78.68,78.78,76.85
02/22/2013,78.31,1833141,77.92,78.31,77.77
02/21/2013,77.56,2639268,77.89,77.89,77.25
02/20/2013,78.09,2507458,79.11,79.13,78.08
02/19/2013,79.14,1762924,78.71,79.16,78.71
02/15/2013,78.59,1248363,78.75,78.83,78.32
02/14/2013,78.68,1287478,78.35,78.75,78.28
02/13/2013,78.58,1346478,78.68,78.79,78.34
02/12/2013,78.47,1568551,78.34,78.601,78.28
02/11/2013,78.34,2112681,78.36,78.39,78.14
02/08/2013,78.38,4398967,78.03,78.38,78.01
02/07/2013,77.91,2260093,78.05,78.1335,77.36
02/06/2013,78.05,1739346,77.68,78.06,77.6
02/05/2013,77.91,1609226,77.62,78.109,77.54
02/04/2013,77.18,2457418,77.64,77.72,77.13
02/01/2013,78,2549820,77.78,78.11,77.61
01/31/2013,77.25,2611291,77.33,77.5,77.15
01/30/2013,77.39,2074184,77.69,77.8299,77.27
01/29/2013,77.7,2279301,77.34,77.769,77.24
01/28/2013,77.44,1634073,77.6,77.61,77.15
01/25/2013,77.51,2997058,77.38,77.53,77.122
01/24/2013,77.08,5386731,76.92,77.44,76.86
01/23/2013,76.99,2294763,76.93,77.08,76.78
01/22/2013,76.9,3583497,76.5,76.9,76.33
01/18/2013,76.5,2173708,76.32,76.54,76.04
01/17/2013,76.29,1534789,76.11,76.5,75.995
01/16/2013,75.77,1211204,75.68,75.91,75.59
01/15/2013,75.83,1108921,75.4,75.89,75.34
01/14/2013,75.69,2745051,75.75,75.8,75.44
01/11/2013,75.77,1248485,75.76,75.8,75.51
01/10/2013,75.76,1403184,75.62,75.77,75.218
01/09/2013,75.24,1421860,75.19,75.41,75.11
01/08/2013,75.01,1407877,75.11,75.18,74.7
01/07/2013,75.21,2511151,75.18,75.28,74.95
01/04/2013,75.43,2515007,75.14,75.5199,74.99
01/03/2013,75.03,2634581,75.12,75.37,74.84
01/02/2013,75.14,5037191,74.53,75.15,74.5
12/31/2012,73.28,8359211,71.88,73.31,71.82
12/28/2012,71.98,3618539,72.33,72.68,71.97
12/27/2012,72.77,3277481,72.88,73.02,71.94
12/26/2012,72.83,2478416,73.32,73.35,72.68
12/24/2012,73.18,1430529,73.2,73.26,73.1
12/21/2012,73.43,4402220,73.02,73.54,72.97
12/20/2012,74.06,4600919,73.72,74.07,73.48
12/19/2012,74.2,3682355,74.84,74.88,74.17
12/18/2012,74.66,3438231,73.94,74.71,73.8
12/17/2012,73.8,3289232,73.12,73.8,73.05
12/14/2012,72.89,1810401,73.02,73.18,72.8
12/13/2012,73.2,2235467,73.6,73.79,73
12/12/2012,73.6199,2046113,73.94,74.138,73.53
12/11/2012,73.59,2300242,73.44,73.92,73.4
12/10/2012,73.13,1318315,72.99,73.27,72.9497
12/07/2012,73.04,1845687,73.11,73.19,72.69
12/06/2012,72.83,1272913,72.54,72.86,72.43
12/05/2012,72.6,1913698,72.58,72.91,72.04
12/04/2012,72.46,1325585,72.58,72.78,72.26
12/03/2012,72.56,1671147,73.27,73.29,72.51
11/30/2012,72.88,1773762,72.91,73.02,72.655
11/29/2012,72.9,3237058,72.82,73.05,72.5
11/28/2012,72.48,1732997,71.65,72.51,71.24
11/27/2012,71.91,1655426,72.17,72.44,71.89
11/26/2012,72.29,1698442,72.06,72.29,71.82
11/23/2012,72.38,787890,71.77,72.38,71.73
11/21/2012,71.45,1144603,71.3,71.4769,71.18
11/20/2012,71.27,2149697,71.1,71.34,70.71
11/19/2012,71.19,2239286,70.57,71.2,70.54
11/16/2012,69.75,1807155,69.47,69.91,68.9
11/15/2012,69.37,2332065,69.5,69.7914,69.07
11/14/2012,69.55,3587311,70.78,70.87,69.3685
11/13/2012,70.54,1496903,70.45,71.27,70.36
11/12/2012,70.81,3436500,70.99,71.1,70.68
11/09/2012,70.77,1974005,70.54,71.719,70.48
11/08/2012,70.7,1926021,71.6,71.9162,70.7
11/07/2012,71.61,4727214,72.62,72.63,71.28
11/06/2012,73.25,1066057,72.9,73.5099,72.82
11/05/2012,72.7,1368142,72.39,72.82,72.2
11/02/2012,72.47,1467130,73.61,73.63,72.43
11/01/2012,73.23,1519093,72.54,73.27,72.446
10/31/2012,72.32,1373191,72.58,72.63,72
10/26/2012,72.28,1154797,72.3,72.54,71.7999
10/25/2012,72.36,1092506,72.68,72.8,71.92
10/24/2012,72.16,1250349,72.63,72.73,72.0401
10/23/2012,72.36,2301550,72.5,72.65,71.9543
10/22/2012,73.29,1394018,73.19,73.42,72.73
10/19/2012,73.29,1466494,74.35,74.35,73.1146
10/18/2012,74.58,1156860,74.57,74.87,74.314
10/17/2012,74.73,1265164,74.44,74.79,74.3
10/16/2012,74.38,2616278,73.95,74.4099,73.9
10/15/2012,73.62,948574,73.17,73.68,72.94
10/12/2012,73.02,2111862,73.38,73.58,72.88
10/11/2012,73.34,1405763,73.8,73.8787,73.33
10/10/2012,73.23,1263960,73.65,73.71,73.12
10/09/2012,73.66,4611511,74.36,74.41,73.64
10/08/2012,74.41,1128633,74.38,74.53,74.26
10/05/2012,74.7,1317303,75.05,75.25,74.47
10/04/2012,74.72,1614428,74.41,74.7372,74.31
10/03/2012,74.16,1118760,74.06,74.34,73.67
10/02/2012,73.89,2135959,74.09,74.21,73.55
10/01/2012,73.78,1863939,73.99,74.47,73.63
09/28/2012,73.65,1397918,73.71,73.94,73.3613
09/27/2012,73.99,956883,73.57,74.13,73.35
09/26/2012,73.26,1477969,73.67,73.68,73.04
09/25/2012,73.75,1619147,74.69,74.79,73.65
09/24/2012,74.51,1437043,74.33,74.6899,74.26
09/21/2012,75.04,954526,75.4,75.41,75.02
09/20/2012,75.02,2569342,74.75,75.0508,74.51
09/19/2012,75.12,836068,75.12,75.33,74.95
09/18/2012,75.06,2004132,75.04,75.16,74.86
09/17/2012,75.19,1347811,75.37,75.43,74.97
09/14/2012,75.5,5731092,75.22,75.91,75.2
09/13/2012,75.1,2241550,73.97,75.32,73.84
09/12/2012,73.99,1364779,73.99,74.039,73.72
09/11/2012,73.68,1335000,73.56,73.95,73.55
09/10/2012,73.52,962576,73.88,73.98,73.5
09/07/2012,73.96,1408209,73.75,73.96,73.6801
09/06/2012,73.6,1738444,72.55,73.605,72.55
09/05/2012,72.16,998137,72.23,72.42,72.0094
09/04/2012,72.16,1194825,72.14,72.39,71.62
08/31/2012,72.21,1273528,72.23,72.4499,71.68
08/30/2012,71.78,717924,72.05,72.05,71.63
08/29/2012,72.32,1230664,72.36,72.51,72.09
08/28/2012,72.23,883955,72.1,72.44,71.98
08/27/2012,72.24,933323,72.42,72.52,72.13
08/24/2012,72.25,969758,71.64,72.38,71.5955
08/23/2012,71.84,1682269,72.26,72.265,71.72
08/22/2012,72.38,2093285,72.22,72.53,72.02
08/21/2012,72.47,2609321,72.8,73.11,72.25
08/20/2012,72.62,1145063,72.53,72.63,72.3
08/17/2012,72.63,1140306,72.56,72.69,72.4401
08/16/2012,72.49,1422582,72.02,72.58,71.82
08/15/2012,71.94,897302,71.69,72.03,71.6603
08/14/2012,71.78,1070209,72.08,72.12,71.59
08/13/2012,71.8,1489402,71.73,71.8473,71.38
08/10/2012,71.86,1391290,71.5,71.87,71.33
08/09/2012,71.72,699196,71.53,71.88,71.51
